8.10572e-06,0.785361,1.28664e-05,-1.57077,8.41641e-06,1.47263e-05,3.30188e-08
8.74408e-06,0.785358,1.31846e-05,-1.57077,8.53379e-06,1.48752e-05,3.2386e-08
9.35776e-06,0.785355,1.34925e-05,-1.57077,8.64795e-06,1.50115e-05,3.14824e-08
9.942e-06,0.785352,1.37931e-05,-1.57077,8.7623e-06,1.5139e-05,3.04678e-08
1.04931e-05,0.785348,1.4089e-05,-1.57076,8.87955e-06,1.52632e-05,2.95401e-08
1.10086e-05,0.785345,1.43823e-05,-1.57076,9.00164e-06,1.53904e-05,2.88834e-08
1.14868e-05,0.785342,1.46743e-05,-1.57076,9.12966e-06,1.55256e-05,2.85999e-08
1.19271e-05,0.785338,1.49661e-05,-1.57076,9.26392e-06,1.56723e-05,2.86676e-08
1.23296e-05,0.785335,1.52579e-05,-1.57075,9.40412e-06,1.58322e-05,2.89551e-08
1.26953e-05,0.785331,1.55498e-05,-1.57075,9.54948e-06,1.6006e-05,2.92829e-08
1.30261e-05,0.785328,1.5841e-05,-1.57075,9.69895e-06,1.61941e-05,2.94979e-08
1.33241e-05,0.785324,1.61307e-05,-1.57075,9.85134e-06,1.63963e-05,2.95188e-08
1.35921e-05,0.78532,1.64176e-05,-1.57074,1.00054e-05,1.66124e-05,2.93357e-08
1.38332e-05,0.785316,1.67003e-05,-1.57074,1.01601e-05,1.68407e-05,2.8972e-08
1.40505e-05,0.785312,1.69775e-05,-1.57074,1.03143e-05,1.70788e-05,2.84419e-08
1.42472e-05,0.785308,1.72478e-05,-1.57073,1.04671e-05,1.73232e-05,2.77308e-08
1.44262e-05,0.785304,1.751e-05,-1.57073,1.06177e-05,1.75701e-05,2.68071e-08
1.45905e-05,0.7853,1.77633e-05,-1.57073,1.07655e-05,1.78164e-05,2.56532e-08
1.47428e-05,0.785296,1.80069e-05,-1.57073,1.091e-05,1.80599e-05,2.42913e-08
1.48857e-05,0.785292,1.82406e-05,-1.57072,1.10507e-05,1.82993e-05,2.27859e-08
1.50212e-05,0.785287,1.84642e-05,-1.57072,1.11874e-05,1.85338e-05,2.12217e-08
1.51515e-05,0.785283,1.86779e-05,-1.57072,1.13196e-05,1.87628e-05,1.96718e-08
1.52779e-05,0.785278,1.88821e-05,-1.57071,1.14472e-05,1.89857e-05,1.81759e-08
1.54018e-05,0.785273,1.90775e-05,-1.57071,1.15698e-05,1.92015e-05,1.67388e-08
1.55243e-05,0.785269,1.92648e-05,-1.57071,1.16874e-05,1.94097e-05,1.53493e-08
1.56461e-05,0.785264,1.94448e-05,-1.5707,1.17999e-05,1.96099e-05,1.40037e-08
1.57678e-05,0.785259,1.96182e-05,-1.5707,1.19074e-05,1.98023e-05,1.27203e-08
1.589e-05,0.785254,1.97857e-05,-1.57069,1.201e-05,1.9987e-05,1.15362e-08
1.60128e-05,0.785249,1.9948e-05,-1.57069,1.21078e-05,2.01644e-05,1.04911e-08
1.61364e-05,0.785244,2.01057e-05,-1.57069,1.22011e-05,2.03342e-05,9.6097e-09
1.6261e-05,0.785239,2.02593e-05,-1.57068,1.22902e-05,2.04963e-05,8.89287e-09
1.63864e-05,0.785233,2.0409e-05,-1.57068,1.23754e-05,2.06503e-05,8.3224e-09
1.65126e-05,0.785228,2.05552e-05,-1.57068,1.24569e-05,2.07959e-05,7.87447e-09
1.66393e-05,0.785222,2.0698e-05,-1.57067,1.25351e-05,2.09334e-05,7.5321e-09
1.67665e-05,0.785217,2.08375e-05,-1.57067,1.26102e-05,2.10632e-05,7.28934e-09
1.68939e-05,0.785211,2.09739e-05,-1.57066,1.26824e-05,2.1186e-05,7.14564e-09
1.70212e-05,0.785206,2.11071e-05,-1.57066,1.2752e-05,2.13025e-05,7.09557e-09
1.71483e-05,0.7852,2.12371e-05,-1.57065,1.2819e-05,2.14134e-05,7.12139e-09
1.72747e-05,0.785194,2.1364e-05,-1.57065,1.28836e-05,2.15191e-05,7.19359e-09
1.74002e-05,0.785188,2.14878e-05,-1.57065,1.29459e-05,2.16202e-05,7.27876e-09
1.75246e-05,0.785182,2.16085e-05,-1.57064,1.3006e-05,2.17173e-05,7.34992e-09
1.76475e-05,0.785176,2.17261e-05,-1.57064,1.3064e-05,2.18113e-05,7.39316e-09
1.77686e-05,0.78517,2.18406e-05,-1.57063,1.31199e-05,2.19027e-05,7.40733e-09
1.78877e-05,0.785164,2.19523e-05,-1.57063,1.3174e-05,2.19923e-05,7.3981e-09
1.80046e-05,0.785158,2.2061e-05,-1.57062,1.32263e-05,2.20804e-05,7.37062e-09
1.8119e-05,0.785151,2.2167e-05,-1.57062,1.3277e-05,2.21672e-05,7.32543e-09
1.82308e-05,0.785145,2.22703e-05,-1.57061,1.33261e-05,2.22528e-05,7.25941e-09
1.83397e-05,0.785139,2.2371e-05,-1.57061,1.33738e-05,2.23372e-05,7.17022e-09
1.84457e-05,0.785132,2.24692e-05,-1.5706,1.34202e-05,2.24202e-05,7.06061e-09
1.85487e-05,0.785125,2.25651e-05,-1.5706,1.34653e-05,2.2502e-05,6.93956e-09
1.86485e-05,0.785119,2.26587e-05,-1.57059,1.35092e-05,2.25826e-05,6.81941e-09
1.87452e-05,0.785112,2.27502e-05,-1.57059,1.3552e-05,2.26618e-05,6.71115e-09
1.88388e-05,0.785105,2.28395e-05,-1.57058,1.35936e-05,2.27396e-05,6.62046e-09
1.89293e-05,0.785099,2.29267e-05,-1.57058,1.36341e-05,2.28158e-05,6.54707e-09
1.90168e-05,0.785092,2.30119e-05,-1.57057,1.36733e-05,2.28902e-05,6.48709e-09
1.91014e-05,0.785085,2.30951e-05,-1.57057,1.37113e-05,2.29626e-05,6.43678e-09
1.91832e-05,0.785078,2.31762e-05,-1.57056,1.3748e-05,2.30329e-05,6.39513e-09
1.92623e-05,0.785071,2.32552e-05,-1.57056,1.37834e-05,2.31011e-05,6.36398e-09
1.93388e-05,0.785063,2.3332e-05,-1.57055,1.38172e-05,2.31672e-05,6.34594e-09
1.9413e-05,0.785056,2.34065e-05,-1.57055,1.38496e-05,2.3231e-05,6.34178e-09
1.94849e-05,0.785049,2.34787e-05,-1.57054,1.38803e-05,2.32924e-05,6.34904e-09
1.95547e-05,0.785042,2.35485e-05,-1.57054,1.39094e-05,2.33513e-05,6.36266e-09
1.96225e-05,0.785034,2.36158e-05,-1.57053,1.39367e-05,2.34076e-05,6.37707e-09
1.96884e-05,0.785027,2.36804e-05,-1.57053,1.39623e-05,2.34611e-05,6.38834e-09
1.97525e-05,0.785019,2.37425e-05,-1.57052,1.3986e-05,2.35117e-05,6.39512e-09
1.98149e-05,0.785012,2.38017e-05,-1.57051,1.40078e-05,2.35596e-05,6.39794e-09
1.98757e-05,0.785004,2.38582e-05,-1.57051,1.40278e-05,2.36046e-05,6.39756e-09
1.99349e-05,0.784996,2.39119e-05,-1.5705,1.40458e-05,2.36467e-05,6.39355e-09
1.99925e-05,0.784988,2.39628e-05,-1.5705,1.40619e-05,2.36859e-05,6.38395e-09
2.00485e-05,0.784981,2.40109e-05,-1.57049,1.40761e-05,2.37222e-05,6.36616e-09
2.01029e-05,0.784973,2.40561e-05,-1.57049,1.40884e-05,2.37557e-05,6.3383e-09
2.01557e-05,0.784965,2.40986e-05,-1.57048,1.40988e-05,2.37863e-05,6.30021e-09
2.02068e-05,0.784957,2.41384e-05,-1.57047,1.41073e-05,2.38141e-05,6.25349e-09
2.02563e-05,0.784949,2.41755e-05,-1.57047,1.41141e-05,2.38394e-05,6.20057e-09
2.0304e-05,0.78494,2.421e-05,-1.57046,1.41191e-05,2.38621e-05,6.14352e-09
2.035e-05,0.784932,2.42419e-05,-1.57045,1.41223e-05,2.38823e-05,6.08337e-09
2.03942e-05,0.784924,2.42714e-05,-1.57045,1.4124e-05,2.39002e-05,6.02011e-09
2.04364e-05,0.784916,2.42984e-05,-1.57044,1.4124e-05,2.39158e-05,5.9534e-09
2.04768e-05,0.784907,2.43231e-05,-1.57044,1.41224e-05,2.39291e-05,5.88335e-09
2.05152e-05,0.784899,2.43454e-05,-1.57043,1.41194e-05,2.39404e-05,5.81084e-09
2.05517e-05,0.784891,2.43656e-05,-1.57042,1.41148e-05,2.39495e-05,5.7373e-09
2.05861e-05,0.784882,2.43835e-05,-1.57042,1.41089e-05,2.39567e-05,5.664e-09
2.06186e-05,0.784873,2.43994e-05,-1.57041,1.41015e-05,2.3962e-05,5.59148e-09
2.06491e-05,0.784865,2.44131e-05,-1.5704,1.40928e-05,2.39654e-05,5.51943e-09
2.06776e-05,0.784856,2.44248e-05,-1.5704,1.40828e-05,2.3967e-05,5.44697e-09
2.07041e-05,0.784847,2.44345e-05,-1.57039,1.40715e-05,2.39668e-05,5.37326e-09
2.07286e-05,0.784839,2.44422e-05,-1.57038,1.40588e-05,2.39648e-05,5.29796e-09
2.07513e-05,0.78483,2.44479e-05,-1.57038,1.40449e-05,2.39612e-05,5.22131e-09
2.07721e-05,0.784821,2.44518e-05,-1.57037,1.40298e-05,2.39558e-05,5.14386e-09
2.0791e-05,0.784812,2.44537e-05,-1.57036,1.40134e-05,2.39488e-05,5.06606e-09
2.08081e-05,0.784803,2.44538e-05,-1.57036,1.39958e-05,2.39402e-05,4.98797e-09
2.08235e-05,0.784794,2.4452e-05,-1.57035,1.3977e-05,2.393e-05,4.90929e-09
2.08372e-05,0.784785,2.44484e-05,-1.57034,1.3957e-05,2.39182e-05,4.8297e-09
2.08493e-05,0.784775,2.4443e-05,-1.57033,1.39358e-05,2.39047e-05,4.7491e-09
2.08598e-05,0.784766,2.44358e-05,-1.57033,1.39133e-05,2.38897e-05,4.66783e-09
2.08687e-05,0.784757,2.44269e-05,-1.57032,1.38897e-05,2.38731e-05,4.58654e-09
2.08761e-05,0.784748,2.44162e-05,-1.57031,1.3865e-05,2.38549e-05,4.50594e-09
2.08821e-05,0.784738,2.44038e-05,-1.57031,1.3839e-05,2.38351e-05,4.42655e-09
2.08867e-05,0.784729,2.43897e-05,-1.5703,1.38119e-05,2.38138e-05,4.34858e-09
2.089e-05,0.784719,2.4374e-05,-1.57029,1.37837e-05,2.37909e-05,4.27203e-09
2.08919e-05,0.78471,2.43567e-05,-1.57028,1.37543e-05,2.37664e-05,4.19688e-09
2.08926e-05,0.7847,2.43377e-05,-1.57028,1.37238e-05,2.37403e-05,4.1233e-09
2.0892e-05,0.784691,2.43172e-05,-1.57027,1.36921e-05,2.37126e-05,4.05159e-09
2.08903e-05,0.784681,2.42951e-05,-1.57026,1.36594e-05,2.36834e-05,3.98216e-09
2.08874e-05,0.784671,2.42714e-05,-1.57025,1.36255e-05,2.36526e-05,3.91529e-09
2.08833e-05,0.784662,2.42463e-05,-1.57025,1.35906e-05,2.36203e-05,3.85106e-09
2.08782e-05,0.784652,2.42197e-05,-1.57024,1.35545e-05,2.35865e-05,3.78929e-09
2.08719e-05,0.784642,2.41916e-05,-1.57023,1.35174e-05,2.35512e-05,3.72975e-09
2.08646e-05,0.784632,2.4162e-05,-1.57022,1.34793e-05,2.35143e-05,3.67218e-09
2.08563e-05,0.784622,2.41311e-05,-1.57022,1.34401e-05,2.3476e-05,3.61647e-09
2.08469e-05,0.784612,2.40987e-05,-1.57021,1.33998e-05,2.34362e-05,3.56258e-09
2.08366e-05,0.784602,2.4065e-05,-1.5702,1.33586e-05,2.3395e-05,3.51049e-09
2.08252e-05,0.784592,2.40299e-05,-1.57019,1.33163e-05,2.33524e-05,3.4601e-09
2.08129e-05,0.784582,2.39934e-05,-1.57018,1.32731e-05,2.33084e-05,3.41118e-09
2.07996e-05,0.784572,2.39557e-05,-1.57018,1.32288e-05,2.3263e-05,3.36343e-09
2.07854e-05,0.784561,2.39166e-05,-1.57017,1.31836e-05,2.32162e-05,3.31658e-09
2.07703e-05,0.784551,2.38762e-05,-1.57016,1.31374e-05,2.31682e-05,3.27044e-09
2.07542e-05,0.784541,2.38346e-05,-1.57015,1.30903e-05,2.31188e-05,3.22493e-09
2.07372e-05,0.78453,2.37917e-05,-1.57014,1.30423e-05,2.30682e-05,3.18003e-09
2.07193e-05,0.78452,2.37477e-05,-1.57014,1.29933e-05,2.30163e-05,3.13577e-09
2.07005e-05,0.78451,2.37024e-05,-1.57013,1.29435e-05,2.29631e-05,3.09208e-09
2.06808e-05,0.784499,2.36559e-05,-1.57012,1.28927e-05,2.29088e-05,3.04889e-09
2.06602e-05,0.784489,2.36082e-05,-1.57011,1.28411e-05,2.28532e-05,3.0061e-09
2.06388e-05,0.784478,2.35594e-05,-1.5701,1.27886e-05,2.27965e-05,2.96362e-09
2.06165e-05,0.784467,2.35095e-05,-1.5701,1.27352e-05,2.27386e-05,2.92148e-09
2.05934e-05,0.784457,2.34585e-05,-1.57009,1.2681e-05,2.26796e-05,2.87972e-09
2.05695e-05,0.784446,2.34063e-05,-1.57008,1.26259e-05,2.26194e-05,2.8384e-09
2.05447e-05,0.784435,2.33531e-05,-1.57007,1.257e-05,2.25582e-05,2.79759e-09
2.05192e-05,0.784425,2.32988e-05,-1.57006,1.25134e-05,2.24958e-05,2.75728e-09
2.04928e-05,0.784414,2.32435e-05,-1.57005,1.24559e-05,2.24324e-05,2.71744e-09
2.04657e-05,0.784403,2.31871e-05,-1.57004,1.23976e-05,2.23679e-05,2.67801e-09
2.04378e-05,0.784392,2.31297e-05,-1.57004,1.23385e-05,2.23023e-05,2.639e-09
2.04091e-05,0.784381,2.30714e-05,-1.57003,1.22786e-05,2.22357e-05,2.60041e-09
2.03797e-05,0.78437,2.3012e-05,-1.57002,1.2218e-05,2.21681e-05,2.56228e-09
2.03496e-05,0.784359,2.29517e-05,-1.57001,1.21566e-05,2.20994e-05,2.52462e-09
2.03188e-05,0.784348,2.28904e-05,-1.57,1.20945e-05,2.20298e-05,2.48745e-09
2.02873e-05,0.784337,2.28281e-05,-1.56999,1.20316e-05,2.19592e-05,2.45073e-09
2.02551e-05,0.784326,2.2765e-05,-1.56998,1.19679e-05,2.18876e-05,2.41442e-09
2.02222e-05,0.784314,2.27009e-05,-1.56997,1.19036e-05,2.1815e-05,2.37847e-09
2.01887e-05,0.784303,2.26359e-05,-1.56997,1.18385e-05,2.17414e-05,2.34289e-09
2.01546e-05,0.784292,2.257e-05,-1.56996,1.17727e-05,2.16669e-05,2.30767e-09
2.01198e-05,0.784281,2.25032e-05,-1.56995,1.17062e-05,2.15915e-05,2.27283e-09
2.00844e-05,0.784269,2.24356e-05,-1.56994,1.16389e-05,2.15151e-05,2.23837e-09
2.00484e-05,0.784258,2.23671e-05,-1.56993,1.1571e-05,2.14379e-05,2.20428e-09
2.00119e-05,0.784247,2.22978e-05,-1.56992,1.15024e-05,2.13597e-05,2.17055e-09
1.99747e-05,0.784235,2.22277e-05,-1.56991,1.14332e-05,2.12806e-05,2.13715e-09
1.9937e-05,0.784224,2.21567e-05,-1.5699,1.13632e-05,2.12007e-05,2.10407e-09
1.98988e-05,0.784212,2.2085e-05,-1.56989,1.12926e-05,2.11199e-05,2.07132e-09
1.986e-05,0.7842,2.20125e-05,-1.56988,1.12214e-05,2.10382e-05,2.03891e-09
1.98207e-05,0.784189,2.19391e-05,-1.56988,1.11494e-05,2.09557e-05,2.00686e-09
1.97808e-05,0.784177,2.18651e-05,-1.56987,1.10769e-05,2.08723e-05,1.97517e-09
1.97405e-05,0.784166,2.17902e-05,-1.56986,1.10037e-05,2.07881e-05,1.94384e-09
1.96996e-05,0.784154,2.17147e-05,-1.56985,1.09299e-05,2.07031e-05,1.91287e-09
1.96583e-05,0.784142,2.16384e-05,-1.56984,1.08555e-05,2.06174e-05,1.88223e-09
1.96165e-05,0.78413,2.15614e-05,-1.56983,1.07804e-05,2.05308e-05,1.85194e-09
1.95742e-05,0.784118,2.14837e-05,-1.56982,1.07048e-05,2.04434e-05,1.82199e-09
1.95315e-05,0.784107,2.14053e-05,-1.56981,1.06286e-05,2.03553e-05,1.79239e-09
1.94883e-05,0.784095,2.13262e-05,-1.5698,1.05517e-05,2.02664e-05,1.76315e-09
1.94447e-05,0.784083,2.12465e-05,-1.56979,1.04743e-05,2.01768e-05,1.73427e-09
1.94007e-05,0.784071,2.11661e-05,-1.56978,1.03964e-05,2.00865e-05,1.70573e-09
1.93562e-05,0.784059,2.10851e-05,-1.56977,1.03178e-05,1.99954e-05,1.67752e-09
1.93113e-05,0.784047,2.10035e-05,-1.56976,1.02387e-05,1.99036e-05,1.64964e-09
1.9266e-05,0.784035,2.09212e-05,-1.56975,1.01591e-05,1.98111e-05,1.62208e-09
1.92204e-05,0.784023,2.08383e-05,-1.56974,1.00789e-05,1.97179e-05,1.59484e-09
1.91743e-05,0.784011,2.07549e-05,-1.56973,9.99813e-06,1.96241e-05,1.56793e-09
1.91279e-05,0.783998,2.06708e-05,-1.56972,9.91686e-06,1.95295e-05,1.54135e-09
1.90811e-05,0.783986,2.05862e-05,-1.56971,9.83506e-06,1.94344e-05,1.51508e-09
1.90339e-05,0.783974,2.0501e-05,-1.5697,9.75275e-06,1.93385e-05,1.48914e-09
1.89864e-05,0.783962,2.04152e-05,-1.56969,9.66992e-06,1.9242e-05,1.4635e-09
1.89386e-05,0.783949,2.03289e-05,-1.56968,9.58658e-06,1.91449e-05,1.43817e-09
1.88904e-05,0.783937,2.02421e-05,-1.56967,9.50274e-06,1.90472e-05,1.41314e-09
1.88419e-05,0.783925,2.01547e-05,-1.56966,9.41841e-06,1.89488e-05,1.38843e-09
1.87931e-05,0.783912,2.00668e-05,-1.56965,9.33359e-06,1.88498e-05,1.36404e-09
1.87439e-05,0.7839,1.99784e-05,-1.56964,9.24829e-06,1.87503e-05,1.33996e-09
1.86945e-05,0.783887,1.98895e-05,-1.56963,9.16251e-06,1.86501e-05,1.31619e-09
1.86448e-05,0.783875,1.98002e-05,-1.56962,9.07625e-06,1.85494e-05,1.29273e-09
1.85948e-05,0.783862,1.97103e-05,-1.56961,8.98953e-06,1.84481e-05,1.26957e-09
1.85445e-05,0.78385,1.962e-05,-1.5696,8.90235e-06,1.83462e-05,1.24672e-09
1.8494e-05,0.783837,1.95292e-05,-1.56959,8.81471e-06,1.82438e-05,1.22418e-09
1.84432e-05,0.783825,1.94379e-05,-1.56958,8.72663e-06,1.81408e-05,1.20195e-09
1.83921e-05,0.783812,1.93463e-05,-1.56957,8.6381e-06,1.80373e-05,1.18001e-09
1.83408e-05,0.783799,1.92541e-05,-1.56956,8.54913e-06,1.79333e-05,1.15838e-09
1.82893e-05,0.783787,1.91616e-05,-1.56955,8.45972e-06,1.78287e-05,1.13705e-09
1.82375e-05,0.783774,1.90686e-05,-1.56954,8.36989e-06,1.77236e-05,1.11601e-09
1.81856e-05,0.783761,1.89753e-05,-1.56953,8.27964e-06,1.7618e-05,1.09525e-09
1.81334e-05,0.783748,1.88815e-05,-1.56952,8.18896e-06,1.75119e-05,1.07478e-09
1.80809e-05,0.783736,1.87873e-05,-1.56951,8.09787e-06,1.74053e-05,1.05459e-09
1.80283e-05,0.783723,1.86927e-05,-1.5695,8.00638e-06,1.72982e-05,1.03467e-09
1.79755e-05,0.78371,1.85978e-05,-1.56949,7.91448e-06,1.71906e-05,1.01503e-09
1.79225e-05,0.783697,1.85025e-05,-1.56948,7.82218e-06,1.70826e-05,9.95652e-10
1.78693e-05,0.783684,1.84068e-05,-1.56947,7.72949e-06,1.69741e-05,9.76535e-10
1.78159e-05,0.783671,1.83108e-05,-1.56946,7.63641e-06,1.68651e-05,9.57675e-10
1.77624e-05,0.783658,1.82144e-05,-1.56945,7.54295e-06,1.67557e-05,9.39065e-10
1.77087e-05,0.783645,1.81177e-05,-1.56944,7.4491e-06,1.66458e-05,9.20703e-10
1.76548e-05,0.783632,1.80206e-05,-1.56942,7.35488e-06,1.65355e-05,9.02586e-10
1.76008e-05,0.783619,1.79232e-05,-1.56941,7.26029e-06,1.64248e-05,8.84709e-10
1.75466e-05,0.783606,1.78255e-05,-1.5694,7.16534e-06,1.63137e-05,8.67069e-10
1.74923e-05,0.783593,1.77275e-05,-1.56939,7.07002e-06,1.62021e-05,8.49662e-10
1.74379e-05,0.783579,1.76292e-05,-1.56938,6.97435e-06,1.60901e-05,8.32484e-10
1.73833e-05,0.783566,1.75306e-05,-1.56937,6.87833e-06,1.59777e-05,8.15531e-10
1.73286e-05,0.783553,1.74316e-05,-1.56936,6.78195e-06,1.58649e-05,7.98801e-10
1.72737e-05,0.78354,1.73324e-05,-1.56935,6.68524e-06,1.57518e-05,7.82291e-10
1.72188e-05,0.783527,1.7233e-05,-1.56934,6.58818e-06,1.56382e-05,7.65999e-10
1.71637e-05,0.783513,1.71332e-05,-1.56933,6.49079e-06,1.55243e-05,7.49922e-10
1.71085e-05,0.7835,1.70332e-05,-1.56932,6.39307e-06,1.541e-05,7.34057e-10
1.70533e-05,0.783487,1.69329e-05,-1.5693,6.29502e-06,1.52953e-05,7.18402e-10
1.69979e-05,0.783473,1.68323e-05,-1.56929,6.19665e-06,1.51803e-05,7.02953e-10
1.69424e-05,0.78346,1.67316e-05,-1.56928,6.09796e-06,1.50649e-05,6.87709e-10
1.68869e-05,0.783446,1.66305e-05,-1.56927,5.99896e-06,1.49491e-05,6.72666e-10
1.68312e-05,0.783433,1.65293e-05,-1.56926,5.89964e-06,1.4833e-05,6.57824e-10
1.67755e-05,0.78342,1.64277e-05,-1.56925,5.80002e-06,1.47166e-05,6.43179e-10
1.67197e-05,0.783406,1.6326e-05,-1.56924,5.70009e-06,1.45999e-05,6.2873e-10
1.66639e-05,0.783393,1.62241e-05,-1.56923,5.59987e-06,1.44828e-05,6.14474e-10
1.6608e-05,0.783379,1.61219e-05,-1.56922,5.49935e-06,1.43654e-05,6.00408e-10
1.6552e-05,0.783365,1.60195e-05,-1.5692,5.39853e-06,1.42477e-05,5.86531e-10
1.64959e-05,0.783352,1.5917e-05,-1.56919,5.29743e-06,1.41296e-05,5.7284e-10
1.64399e-05,0.783338,1.58142e-05,-1.56918,5.19604e-06,1.40113e-05,5.59334e-10
1.63837e-05,0.783325,1.57112e-05,-1.56917,5.09437e-06,1.38927e-05,5.4601e-10
1.63275e-05,0.783311,1.56081e-05,-1.56916,4.99243e-06,1.37737e-05,5.32866e-10
1.62713e-05,0.783297,1.55047e-05,-1.56915,4.89021e-06,1.36545e-05,5.19901e-10
1.62151e-05,0.783283,1.54012e-05,-1.56914,4.78771e-06,1.3535e-05,5.07113e-10
1.61588e-05,0.78327,1.52975e-05,-1.56913,4.68496e-06,1.34152e-05,4.94498e-10
1.61025e-05,0.783256,1.51937e-05,-1.56911,4.58193e-06,1.32952e-05,4.82055e-10
1.60461e-05,0.783242,1.50896e-05,-1.5691,4.47865e-06,1.31748e-05,4.69783e-10
1.59898e-05,0.783228,1.49855e-05,-1.56909,4.37511e-06,1.30542e-05,4.5768e-10
1.59334e-05,0.783214,1.48811e-05,-1.56908,4.27131e-06,1.29334e-05,4.45743e-10
1.5877e-05,0.783201,1.47767e-05,-1.56907,4.16726e-06,1.28123e-05,4.33972e-10
1.58206e-05,0.783187,1.4672e-05,-1.56906,4.06297e-06,1.26909e-05,4.22363e-10
1.57642e-05,0.783173,1.45673e-05,-1.56904,3.95843e-06,1.25693e-05,4.10915e-10
1.57078e-05,0.783159,1.44624e-05,-1.56903,3.85365e-06,1.24474e-05,3.99626e-10
1.56514e-05,0.783145,1.43574e-05,-1.56902,3.74863e-06,1.23254e-05,3.88495e-10
1.5595e-05,0.783131,1.42522e-05,-1.56901,3.64337e-06,1.2203e-05,3.77519e-10
1.55386e-05,0.783117,1.41469e-05,-1.569,3.53788e-06,1.20805e-05,3.66697e-10
1.54822e-05,0.783103,1.40415e-05,-1.56899,3.43216e-06,1.19577e-05,3.56027e-10
1.54259e-05,0.783089,1.3936e-05,-1.56897,3.32622e-06,1.18347e-05,3.45507e-10
1.53695e-05,0.783075,1.38304e-05,-1.56896,3.22005e-06,1.17115e-05,3.35135e-10
1.53132e-05,0.783061,1.37247e-05,-1.56895,3.11366e-06,1.1588e-05,3.2491e-10
1.52569e-05,0.783047,1.36189e-05,-1.56894,3.00705e-06,1.14644e-05,3.14829e-10
1.52006e-05,0.783033,1.35129e-05,-1.56893,2.90023e-06,1.13406e-05,3.04892e-10
1.51443e-05,0.783018,1.34069e-05,-1.56891,2.7932e-06,1.12165e-05,2.95095e-10
1.50881e-05,0.783004,1.33008e-05,-1.5689,2.68595e-06,1.10923e-05,2.85439e-10
1.50319e-05,0.78299,1.31946e-05,-1.56889,2.5785e-06,1.09678e-05,2.7592e-10
1.49758e-05,0.782976,1.30884e-05,-1.56888,2.47084e-06,1.08432e-05,2.66538e-10
