2.11243e-09,-5.79324e-07,2.63055e-08,1.13653e-07,1.70811e-08,3.58547e-08,-1.40624e-10,
2.23893e-09,-5.89325e-07,2.4551e-08,1.16788e-07,1.61789e-08,3.48315e-08,-7.041e-11,
2.62747e-09,-5.99962e-07,2.27591e-08,1.18583e-07,1.52622e-08,3.14351e-08,-1.15203e-10,
3.23836e-09,-6.10972e-07,2.09955e-08,1.19703e-07,1.43739e-08,2.69065e-08,-2.46088e-10,
4.06617e-09,-6.21954e-07,1.93048e-08,1.21205e-07,1.35456e-08,2.28832e-08,-3.75278e-10,
5.08965e-09,-6.32615e-07,1.77302e-08,1.23827e-07,1.27827e-08,2.04575e-08,-4.18863e-10,
6.24222e-09,-6.42921e-07,1.63242e-08,1.27559e-07,1.20627e-08,1.96586e-08,-3.50165e-10,
7.41996e-09,-6.53074e-07,1.51416e-08,1.3172e-07,1.13499e-08,1.96232e-08,-2.11427e-10,
8.51854e-09,-6.63338e-07,1.42207e-08,1.35454e-07,1.06177e-08,1.92676e-08,-8.12214e-11,
9.47292e-09,-6.73856e-07,1.3566e-08,1.38265e-07,9.8651e-09,1.79887e-08,-2.27934e-11,
1.02746e-08,-6.84557e-07,1.31435e-08,1.4028e-07,9.11824e-09,1.59636e-08,-4.75081e-11,
1.09577e-08,-6.95211e-07,1.28924e-08,1.42085e-07,8.41769e-09,1.39166e-08,-1.14296e-10,
1.15654e-08,-7.05583e-07,1.27469e-08,1.44304e-07,7.79922e-09,1.25681e-08,-1.61337e-10,
1.21188e-08,-7.15561e-07,1.26546e-08,1.47204e-07,7.27975e-09,1.21529e-08,-1.46749e-10,
1.26059e-08,-7.25211e-07,1.25847e-08,1.50566e-07,6.85503e-09,1.23021e-08,-7.21622e-11,
1.2995e-08,-7.34704e-07,1.25232e-08,1.53874e-07,6.50808e-09,1.23253e-08,2.33023e-11,
1.32593e-08,-7.44198e-07,1.24606e-08,1.56669e-07,6.22126e-09,1.16703e-08,9.14165e-11,
1.33973e-08,-7.53738e-07,1.23831e-08,1.58822e-07,5.98416e-09,1.02564e-08,1.0541e-10,
1.34344e-08,-7.63244e-07,1.22715e-08,1.6058e-07,5.79334e-09,8.48546e-09,7.35785e-11,
1.3408e-08,-7.72577e-07,1.21078e-08,1.62363e-07,5.64589e-09,6.95946e-09,2.95621e-11,
1.3347e-08,-7.81632e-07,1.1884e-08,1.64492e-07,5.5327e-09,6.10803e-09,8.13651e-12,
1.32578e-08,-7.90411e-07,1.16067e-08,1.66999e-07,5.43666e-09,5.96468e-09,2.32694e-11,
1.31265e-08,-7.99007e-07,1.12948e-08,1.69646e-07,5.33723e-09,6.20891e-09,6.18302e-11,
1.29327e-08,-8.07546e-07,1.09701e-08,1.72106e-07,5.21858e-09,6.41526e-09,9.50413e-11,
1.26658e-08,-8.16111e-07,1.06489e-08,1.74179e-07,5.07595e-09,6.32983e-09,9.8495e-11,
1.23334e-08,-8.247e-07,1.03372e-08,1.75909e-07,4.91662e-09,6.00013e-09,6.73013e-11,
1.19574e-08,-8.33246e-07,1.00332e-08,1.77524e-07,4.75501e-09,5.69635e-09,1.74903e-11,
1.15618e-08,-8.41671e-07,9.7327e-09,1.79286e-07,4.60517e-09,5.69899e-09,-2.56638e-11,
1.11614e-08,-8.49939e-07,9.43553e-09,1.81322e-07,4.47489e-09,6.10251e-09,-4.37123e-11,
1.07566e-08,-8.58083e-07,9.14733e-09,1.83568e-07,4.3643e-09,6.75689e-09,-3.5095e-11,
1.03391e-08,-8.66178e-07,8.87698e-09,1.85832e-07,4.26865e-09,7.36939e-09,-1.37123e-11,
9.90124e-09,-8.74295e-07,8.63147e-09,1.87933e-07,4.1829e-09,7.68623e-09,1.73984e-12,
9.44492e-09,-8.82462e-07,8.41202e-09,1.89812e-07,4.10463e-09,7.63343e-09,-1.29771e-14,
8.98277e-09,-8.90652e-07,8.21347e-09,1.91556e-07,4.03398e-09,7.33465e-09,-1.67832e-11,
8.53276e-09,-8.98812e-07,8.02725e-09,1.93331e-07,3.97096e-09,7.00913e-09,-3.6043e-11,
8.10982e-09,-9.069e-07,7.8455e-09,1.95267e-07,3.91254e-09,6.82627e-09,-4.41635e-11,
7.72008e-09,-9.14909e-07,7.66395e-09,1.97387e-07,3.85173e-09,6.81093e-09,-3.5292e-11,
7.36076e-09,-9.22869e-07,7.48178e-09,1.996e-07,3.77922e-09,6.85096e-09,-1.43757e-11,
7.02526e-09,-9.30827e-07,7.29916e-09,2.01777e-07,3.68669e-09,6.78939e-09,6.887e-12,
6.7094e-09,-9.38811e-07,7.11437e-09,2.03828e-07,3.56973e-09,6.53316e-09,1.78526e-11,
6.41494e-09,-9.46817e-07,6.92247e-09,2.05758e-07,3.42868e-09,6.10859e-09,1.52328e-11,
6.14838e-09,-9.54814e-07,6.71631e-09,2.07651e-07,3.26725e-09,5.63501e-09,4.16392e-12,
5.9164e-09,-9.62764e-07,6.4892e-09,2.09604e-07,3.08989e-09,5.24237e-09,-6.01196e-12,
5.72111e-09,-9.70646e-07,6.23744e-09,2.1167e-07,2.89959e-09,4.99058e-09,-8.03398e-12,
5.55813e-09,-9.78463e-07,5.96138e-09,2.13825e-07,2.69733e-09,4.8406e-09,-9.55623e-13,
5.41848e-09,-9.86238e-07,5.66446e-09,2.15993e-07,2.48312e-09,4.68966e-09,1.00455e-11,
5.29261e-09,-9.93995e-07,5.35115e-09,2.18098e-07,2.25768e-09,4.44162e-09,1.76366e-11,
5.17407e-09,-1.00174e-06,5.0251e-09,2.20107e-07,2.02353e-09,4.06535e-09,1.71708e-11,
5.06061e-09,-1.00946e-06,4.6886e-09,2.22049e-07,1.78482e-09,3.6065e-09,9.29797e-12,
4.9524e-09,-1.01713e-06,4.34332e-09,2.23986e-07,1.54604e-09,3.15114e-09,-1.01175e-12,
4.84911e-09,-1.02474e-06,3.99166e-09,2.25969e-07,1.31063e-09,2.76934e-09,-8.0074e-12,
4.74761e-09,-1.03227e-06,3.63757e-09,2.28009e-07,1.08019e-09,2.47585e-09,-8.766e-12,
4.64205e-09,-1.03973e-06,3.28633e-09,2.30074e-07,8.54912e-10,2.23015e-09,-4.62758e-12,
4.52578e-09,-1.04715e-06,2.94335e-09,2.32111e-07,6.34588e-10,1.97079e-09,1.78325e-13,
4.39399e-09,-1.05453e-06,2.61274e-09,2.34084e-07,4.19748e-10,1.65866e-09,1.53469e-12,
4.24527e-09,-1.06187e-06,2.29655e-09,2.35992e-07,2.12003e-10,1.30096e-09,-1.98382e-12,
4.08124e-09,-1.06917e-06,1.99493e-09,2.37865e-07,1.35654e-11,9.43192e-10,-8.5049e-12,
3.90487e-09,-1.07641e-06,1.70706e-09,2.39743e-07,-1.73714e-10,6.3766e-10,-1.43731e-11,
3.71841e-09,-1.08358e-06,1.4322e-09,2.4165e-07,-3.49143e-10,4.10788e-10,-1.66017e-11,
3.52247e-09,-1.09068e-06,1.17013e-09,2.43581e-07,-5.13369e-10,2.49574e-10,-1.46353e-11,
3.31646e-09,-1.09774e-06,9.21008e-10,2.45506e-07,-6.67889e-10,1.13488e-10,-1.04132e-11,
3.09998e-09,-1.10474e-06,6.84667e-10,2.47398e-07,-8.14282e-10,-3.84162e-11,-6.89205e-12,
2.87413e-09,-1.11172e-06,4.60073e-10,2.49242e-07,-9.53632e-10,-2.23576e-10,-6.12077e-12,
2.64185e-09,-1.11865e-06,2.4524e-10,2.51051e-07,-1.08646e-09,-4.29459e-10,-8.10921e-12,
2.40712e-09,-1.12554e-06,3.76925e-11,2.52847e-07,-1.21312e-09,-6.26388e-10,-1.10951e-11,
2.1737e-09,-1.13237e-06,-1.64828e-10,2.54655e-07,-1.33425e-09,-7.89336e-10,-1.28769e-11,
1.94399e-09,-1.13915e-06,-3.63834e-10,2.56481e-07,-1.45111e-09,-9.14082e-10,-1.2259e-11,
1.71894e-09,-1.14588e-06,-5.60016e-10,2.58314e-07,-1.56535e-09,-1.01834e-09,-9.69971e-12,
1.49859e-09,-1.15258e-06,-7.53581e-10,2.60134e-07,-1.67857e-09,-1.12893e-09,-6.85152e-12,
1.28314e-09,-1.15924e-06,-9.44743e-10,2.61928e-07,-1.7919e-09,-1.26461e-09,-5.40777e-12,
1.07354e-09,-1.16586e-06,-1.13403e-09,2.63694e-07,-1.90575e-09,-1.4257e-09,-6.05116e-12,
8.71401e-10,-1.17246e-06,-1.32224e-09,2.65444e-07,-2.02001e-09,-1.59629e-09,-8.14438e-12,
6.78422e-10,-1.17901e-06,-1.51011e-09,2.67195e-07,-2.13442e-09,-1.75611e-09,-1.02691e-11,
4.9559e-10,-1.18552e-06,-1.69799e-09,2.68955e-07,-2.24886e-09,-1.89379e-09,-1.11823e-11,
3.2283e-10,-1.19198e-06,-1.88566e-09,2.70725e-07,-2.36354e-09,-2.01296e-09,-1.05504e-11,
1.59208e-10,-1.19842e-06,-2.07249e-09,2.72493e-07,-2.47879e-09,-2.12849e-09,-9.03516e-12,
3.53657e-12,-1.20481e-06,-2.25774e-09,2.74248e-07,-2.59483e-09,-2.25617e-09,-7.75367e-12,
-1.45031e-10,-1.21118e-06,-2.4409e-09,2.75984e-07,-2.71158e-09,-2.40307e-09,-7.52289e-12,
-2.86753e-10,-1.21751e-06,-2.6218e-09,2.77704e-07,-2.82863e-09,-2.56436e-09,-8.38068e-12,
-4.21509e-10,-1.22381e-06,-2.8005e-09,2.79417e-07,-2.94544e-09,-2.72794e-09,-9.64851e-12,
-5.49255e-10,-1.23007e-06,-2.97703e-09,2.81132e-07,-3.06158e-09,-2.88286e-09,-1.04333e-11,
-6.70398e-10,-1.2363e-06,-3.15129e-09,2.82851e-07,-3.17687e-09,-3.02599e-09,-1.02062e-11,
-7.85869e-10,-1.24248e-06,-3.32295e-09,2.84572e-07,-3.29134e-09,-3.16305e-09,-9.0899e-12,
-8.96849e-10,-1.24863e-06,-3.49163e-09,2.86285e-07,-3.40511e-09,-3.30381e-09,-7.71071e-12,
-1.00437e-09,-1.25475e-06,-3.65707e-09,2.87985e-07,-3.51819e-09,-3.4554e-09,-6.75742e-12,
-1.10905e-09,-1.26083e-06,-3.81928e-09,2.8967e-07,-3.63041e-09,-3.61785e-09,-6.55352e-12,
-1.21105e-09,-1.26688e-06,-3.9785e-09,2.91344e-07,-3.74148e-09,-3.7846e-09,-6.90626e-12,
-1.31035e-09,-1.27289e-06,-4.13505e-09,2.93013e-07,-3.85111e-09,-3.94692e-09,-7.29306e-12,
-1.40706e-09,-1.27887e-06,-4.28922e-09,2.94682e-07,-3.95911e-09,-4.09924e-09,-7.23031e-12,
-1.50153e-09,-1.2848e-06,-4.4411e-09,2.96349e-07,-4.06552e-09,-4.24185e-09,-6.57449e-12,
-1.59437e-09,-1.2907e-06,-4.59069e-09,2.98011e-07,-4.17044e-09,-4.37976e-09,-5.577e-12,
-1.68621e-09,-1.29657e-06,-4.73792e-09,2.99663e-07,-4.274e-09,-4.51879e-09,-4.68729e-12,
-1.77745e-09,-1.3024e-06,-4.88282e-09,3.01302e-07,-4.37622e-09,-4.66165e-09,-4.2555e-12,
-1.8682e-09,-1.30819e-06,-5.02552e-09,3.0293e-07,-4.47701e-09,-4.80653e-09,-4.33036e-12,
-1.95835e-09,-1.31395e-06,-5.16623e-09,3.04549e-07,-4.57622e-09,-4.94867e-09,-4.66622e-12,
-2.04775e-09,-1.31967e-06,-5.30512e-09,3.06163e-07,-4.67377e-09,-5.08357e-09,-4.9104e-12,
-2.13638e-09,-1.32536e-06,-5.44225e-09,3.07774e-07,-4.76963e-09,-5.20983e-09,-4.83373e-12,
-2.22441e-09,-1.33101e-06,-5.57757e-09,3.09381e-07,-4.86388e-09,-5.32962e-09,-4.45662e-12,
-2.31209e-09,-1.33663e-06,-5.71094e-09,3.10979e-07,-4.95665e-09,-5.44701e-09,-4.00481e-12,
-2.39962e-09,-1.34221e-06,-5.84225e-09,3.12568e-07,-5.04799e-09,-5.56529e-09,-3.74254e-12,
-2.48702e-09,-1.34775e-06,-5.97147e-09,3.14146e-07,-5.13792e-09,-5.68506e-09,-3.80083e-12,
-2.57413e-09,-1.35327e-06,-6.09862e-09,3.15715e-07,-5.22637e-09,-5.80431e-09,-4.10807e-12,
-2.66071e-09,-1.35875e-06,-6.22377e-09,3.17277e-07,-5.3133e-09,-5.91997e-09,-4.45427e-12,
-2.74657e-09,-1.36419e-06,-6.34698e-09,3.18835e-07,-5.3987e-09,-6.03006e-09,-4.63368e-12,
-2.83159e-09,-1.3696e-06,-6.46822e-09,3.20388e-07,-5.48263e-09,-6.13485e-09,-4.56851e-12,
-2.9158e-09,-1.37498e-06,-6.58746e-09,3.21936e-07,-5.56519e-09,-6.23649e-09,-4.33952e-12,
-2.99922e-09,-1.38033e-06,-6.70464e-09,3.23475e-07,-5.64652e-09,-6.33757e-09,-4.11545e-12,
-3.08181e-09,-1.38564e-06,-6.81976e-09,3.25006e-07,-5.72668e-09,-6.43952e-09,-4.03691e-12,
-3.16344e-09,-1.39092e-06,-6.93289e-09,3.26529e-07,-5.80573e-09,-6.54196e-09,-4.13186e-12,
-3.24389e-09,-1.39617e-06,-7.04414e-09,3.28044e-07,-5.88367e-09,-6.64324e-09,-4.31129e-12,
-3.32294e-09,-1.40139e-06,-7.15361e-09,3.29554e-07,-5.96053e-09,-6.74168e-09,-4.43828e-12,
-3.40045e-09,-1.40658e-06,-7.26142e-09,3.3106e-07,-6.03636e-09,-6.83672e-09,-4.41906e-12,
-3.47637e-09,-1.41173e-06,-7.3676e-09,3.3256e-07,-6.11126e-09,-6.92919e-09,-4.25683e-12,
-3.55069e-09,-1.41686e-06,-7.4722e-09,3.34054e-07,-6.18533e-09,-7.02072e-09,-4.03949e-12,
-3.62345e-09,-1.42195e-06,-7.57524e-09,3.35541e-07,-6.25862e-09,-7.11269e-09,-3.87631e-12,
-3.6946e-09,-1.42702e-06,-7.67677e-09,3.3702e-07,-6.33119e-09,-7.20546e-09,-3.82878e-12,
-3.7641e-09,-1.43205e-06,-7.77687e-09,3.38493e-07,-6.40303e-09,-7.29828e-09,-3.87899e-12,
-3.83185e-09,-1.43705e-06,-7.87562e-09,3.39959e-07,-6.47413e-09,-7.38993e-09,-3.95083e-12,
-3.89781e-09,-1.44203e-06,-7.97309e-09,3.4142e-07,-6.5445e-09,-7.47953e-09,-3.96448e-12,
-3.96199e-09,-1.44697e-06,-8.0693e-09,3.42877e-07,-6.61414e-09,-7.56704e-09,-3.88678e-12,
-4.02446e-09,-1.45189e-06,-8.16423e-09,3.44327e-07,-6.68309e-09,-7.65319e-09,-3.74654e-12,
-4.08533e-09,-1.45677e-06,-8.25787e-09,3.45771e-07,-6.75135e-09,-7.7389e-09,-3.60966e-12,
-4.14468e-09,-1.46163e-06,-8.3502e-09,3.47209e-07,-6.81893e-09,-7.82471e-09,-3.53396e-12,
-4.20257e-09,-1.46646e-06,-8.44122e-09,3.48639e-07,-6.8858e-09,-7.91041e-09,-3.53423e-12,
-4.25902e-09,-1.47125e-06,-8.53092e-09,3.50063e-07,-6.95194e-09,-7.99529e-09,-3.57795e-12,
-4.31405e-09,-1.47602e-06,-8.61931e-09,3.51482e-07,-7.01729e-09,-8.07858e-09,-3.61067e-12,
-4.36772e-09,-1.48076e-06,-8.7064e-09,3.52895e-07,-7.08185e-09,-8.15993e-09,-3.59205e-12,
-4.4201e-09,-1.48547e-06,-8.79215e-09,3.54303e-07,-7.1456e-09,-8.23954e-09,-3.51885e-12,
-4.47129e-09,-1.49016e-06,-8.87653e-09,3.55705e-07,-7.20854e-09,-8.31798e-09,-3.42229e-12,
-4.52137e-09,-1.49481e-06,-8.95951e-09,3.571e-07,-7.27067e-09,-8.39577e-09,-3.34445e-12,
-4.57041e-09,-1.49944e-06,-9.04109e-09,3.58489e-07,-7.33198e-09,-8.47303e-09,-3.31066e-12,
-4.61844e-09,-1.50404e-06,-9.12126e-09,3.59872e-07,-7.39244e-09,-8.54948e-09,-3.3156e-12,
-4.66548e-09,-1.50861e-06,-9.20004e-09,3.61248e-07,-7.45204e-09,-8.62462e-09,-3.33007e-12,
-4.71152e-09,-1.51316e-06,-9.27745e-09,3.62619e-07,-7.51077e-09,-8.69809e-09,-3.32175e-12,
-4.7566e-09,-1.51767e-06,-9.35349e-09,3.63985e-07,-7.56863e-09,-8.76985e-09,-3.27563e-12,
-4.80076e-09,-1.52216e-06,-9.42817e-09,3.65344e-07,-7.62564e-09,-8.84018e-09,-3.2013e-12,
-4.84402e-09,-1.52662e-06,-9.5015e-09,3.66698e-07,-7.68181e-09,-8.90945e-09,-3.12422e-12,
-4.88642e-09,-1.53106e-06,-9.57349e-09,3.68046e-07,-7.73716e-09,-8.97793e-09,-3.06827e-12,
-4.92795e-09,-1.53546e-06,-9.64415e-09,3.69387e-07,-7.7917e-09,-9.04558e-09,-3.04126e-12,
-4.96861e-09,-1.53985e-06,-9.71352e-09,3.70723e-07,-7.84543e-09,-9.11216e-09,-3.03215e-12,
-5.00838e-09,-1.5442e-06,-9.78164e-09,3.72053e-07,-7.89837e-09,-9.17741e-09,-3.02024e-12,
-5.04725e-09,-1.54853e-06,-9.84853e-09,3.73377e-07,-7.95052e-09,-9.24119e-09,-2.98926e-12,
-5.08521e-09,-1.55283e-06,-9.91421e-09,3.74696e-07,-8.00191e-09,-9.30362e-09,-2.93701e-12,
-5.12228e-09,-1.55711e-06,-9.9787e-09,3.76009e-07,-8.05257e-09,-9.36495e-09,-2.87517e-12,
-5.15847e-09,-1.56136e-06,-1.0042e-08,3.77316e-07,-8.1025e-09,-9.42542e-09,-2.82049e-12,
-5.19377e-09,-1.56558e-06,-1.01042e-08,3.78618e-07,-8.15174e-09,-9.48512e-09,-2.78382e-12,
-5.22819e-09,-1.56978e-06,-1.01652e-08,3.79914e-07,-8.20028e-09,-9.544e-09,-2.76406e-12,
-5.2617e-09,-1.57395e-06,-1.02252e-08,3.81204e-07,-8.24815e-09,-9.6019e-09,-2.75021e-12,
-5.2943e-09,-1.5781e-06,-1.0284e-08,3.82489e-07,-8.29535e-09,-9.65868e-09,-2.72924e-12,
-5.326e-09,-1.58223e-06,-1.03418e-08,3.83769e-07,-8.34189e-09,-9.71436e-09,-2.69435e-12,
-5.35679e-09,-1.58633e-06,-1.03985e-08,3.85043e-07,-8.38778e-09,-9.76905e-09,-2.64835e-12,
-5.38671e-09,-1.5904e-06,-1.04542e-08,3.86312e-07,-8.43305e-09,-9.82292e-09,-2.60071e-12,
-5.41575e-09,-1.59445e-06,-1.05089e-08,3.87575e-07,-8.47771e-09,-9.87609e-09,-2.56087e-12,
-5.44392e-09,-1.59847e-06,-1.05626e-08,3.88833e-07,-8.52176e-09,-9.92859e-09,-2.5323e-12,
-5.47124e-09,-1.60247e-06,-1.06152e-08,3.90085e-07,-8.56521e-09,-9.98031e-09,-2.51102e-12,
-5.49771e-09,-1.60645e-06,-1.06669e-08,3.91332e-07,-8.60807e-09,-1.00312e-08,-2.48891e-12,
-5.52334e-09,-1.6104e-06,-1.07176e-08,3.92574e-07,-8.65033e-09,-1.00811e-08,-2.4592e-12,
-5.54814e-09,-1.61433e-06,-1.07674e-08,3.9381e-07,-8.69202e-09,-1.01302e-08,-2.4205e-12,
-5.57212e-09,-1.61824e-06,-1.08162e-08,3.95041e-07,-8.73313e-09,-1.01784e-08,-2.37707e-12,
-5.59532e-09,-1.62212e-06,-1.08641e-08,3.96267e-07,-8.77368e-09,-1.0226e-08,-2.33553e-12,
-5.61775e-09,-1.62598e-06,-1.0911e-08,3.97488e-07,-8.81367e-09,-1.02729e-08,-2.30056e-12,
-5.63942e-09,-1.62981e-06,-1.09571e-08,3.98703e-07,-8.85311e-09,-1.03191e-08,-2.27225e-12,
-5.66034e-09,-1.63363e-06,-1.10022e-08,3.99914e-07,-8.892e-09,-1.03646e-08,-2.24664e-12,
-5.68053e-09,-1.63742e-06,-1.10465e-08,4.01119e-07,-8.93035e-09,-1.04092e-08,-2.21874e-12,
-5.7e-09,-1.64118e-06,-1.10899e-08,4.02319e-07,-8.96816e-09,-1.04531e-08,-2.18575e-12,
-5.71877e-09,-1.64493e-06,-1.11324e-08,4.03514e-07,-9.00543e-09,-1.04961e-08,-2.14862e-12,
-5.73686e-09,-1.64865e-06,-1.11741e-08,4.04703e-07,-9.04217e-09,-1.05385e-08,-2.11108e-12,
-5.75428e-09,-1.65234e-06,-1.12149e-08,4.05888e-07,-9.07839e-09,-1.05802e-08,-2.07701e-12,
-5.77105e-09,-1.65602e-06,-1.12549e-08,4.07068e-07,-9.1141e-09,-1.06212e-08,-2.0481e-12,
-5.78718e-09,-1.65968e-06,-1.12941e-08,4.08242e-07,-9.14929e-09,-1.06615e-08,-2.02305e-12,
-5.80268e-09,-1.66331e-06,-1.13325e-08,4.09412e-07,-9.18397e-09,-1.07011e-08,-1.99875e-12,
-5.81756e-09,-1.66692e-06,-1.13701e-08,4.10576e-07,-9.21814e-09,-1.07399e-08,-1.97241e-12,
-5.83184e-09,-1.67051e-06,-1.14069e-08,4.11736e-07,-9.25181e-09,-1.0778e-08,-1.94328e-12,
-5.84553e-09,-1.67407e-06,-1.1443e-08,4.1289e-07,-9.28499e-09,-1.08154e-08,-1.91283e-12,
-5.85864e-09,-1.67762e-06,-1.14782e-08,4.1404e-07,-9.31768e-09,-1.08521e-08,-1.88355e-12,
-5.87119e-09,-1.68114e-06,-1.15127e-08,4.15185e-07,-9.34989e-09,-1.08882e-08,-1.85733e-12,
-5.88317e-09,-1.68464e-06,-1.15465e-08,4.16325e-07,-9.38161e-09,-1.09236e-08,-1.83425e-12,
-5.89461e-09,-1.68813e-06,-1.15795e-08,4.17459e-07,-9.41287e-09,-1.09584e-08,-1.81277e-12,
-5.9055e-09,-1.69159e-06,-1.16117e-08,4.18589e-07,-9.44365e-09,-1.09925e-08,-1.79083e-12,
-5.91586e-09,-1.69503e-06,-1.16433e-08,4.19715e-07,-9.47397e-09,-1.10259e-08,-1.76715e-12,
-5.92568e-09,-1.69844e-06,-1.16741e-08,4.20835e-07,-9.50383e-09,-1.10586e-08,-1.74191e-12,
-5.93499e-09,-1.70184e-06,-1.17043e-08,4.21951e-07,-9.53324e-09,-1.10908e-08,-1.71644e-12,
-5.94379e-09,-1.70522e-06,-1.17337e-08,4.23062e-07,-9.56221e-09,-1.11223e-08,-1.69226e-12,
-5.95208e-09,-1.70858e-06,-1.17625e-08,4.24168e-07,-9.59074e-09,-1.11532e-08,-1.67006e-12,
-5.95988e-09,-1.71191e-06,-1.17905e-08,4.25269e-07,-9.61883e-09,-1.11836e-08,-1.64941e-12,
-5.96717e-09,-1.71523e-06,-1.1818e-08,4.26366e-07,-9.6465e-09,-1.12133e-08,-1.6291e-12,
